X	Feature Profile 1	X	Feature Profile 2	X	Feature Profile 3	X	Feature Profile 4	X	Feature Profile 5
9,19699586261	114,013007857	9,19699586261	109,339649445	9,19699586261	116,29833266	9,19699586261	112,471233043	9,19699586261	116,914535399
9,59686524769	114,06872567	9,59686524769	109,348119775	9,59686524769	116,393633774	9,59686524769	112,555289372	9,59686524769	116,984853573
9,99673463277	114,123374401	9,99673463277	109,402088628	9,99673463277	116,597047515	9,99673463277	112,634157683	9,99673463277	117,049126029
10,3966040179	114,196767055	10,3966040179	109,41328474	10,3966040179	116,804885072	10,3966040179	112,660745865	10,3966040179	117,099586838
10,7964734038	114,27804547	10,7964734038	109,461351163	10,7964734038	117,105884042	10,7964734038	112,673975941	10,7964734038	117,161803771
11,1963427888	114,305573433	11,1963427888	109,515926781	11,1963427888	117,400559221	11,1963427888	112,689941481	11,1963427888	117,204529343
11,5962121739	114,390014323	11,5962121739	109,609534871	11,5962121739	117,560773351	11,5962121739	112,738667003	11,5962121739	117,227147246
11,9960815598	114,43716498	11,9960815598	109,717548238	11,9960815598	117,613290618	11,9960815598	112,7732117	11,9960815598	117,279844521
12,3959509449	114,49860128	12,3959509449	109,808631601	12,3959509449	117,613897882	12,3959509449	112,804758904	12,3959509449	117,321244694
12,79582033	114,56036373	12,79582033	109,872837573	12,79582033	117,541931234	12,79582033	112,849909544	12,79582033	117,362558248
13,1956897151	114,619998337	13,1956897151	109,936178835	13,1956897151	117,524286117	13,1956897151	112,924747382	13,1956897151	117,405642696
13,595559101	114,693562811	13,595559101	109,979610105	13,595559101	117,522810125	13,595559101	112,968569135	13,595559101	117,481787942
13,9954284861	114,73994046	13,9954284861	110,043514428	13,9954284861	117,532681999	13,9954284861	113,021098403	13,9954284861	117,577781947
14,3952978711	114,750504783	14,3952978711	110,073995938	14,3952978711	117,550711214	14,3952978711	113,055090732	14,3952978711	117,674790092
14,795167257	114,745949311	14,795167257	110,089942769	14,795167257	117,606932872	14,795167257	113,069552238	14,795167257	117,728380563
15,1950366421	114,758616455	15,1950366421	110,093033561	15,1950366421	117,657430191	15,1950366421	113,08863637	15,1950366421	117,792264707
15,5949060272	114,812403359	15,5949060272	110,121788872	15,5949060272	117,774362679	15,5949060272	113,113198325	15,5949060272	117,855036967
15,9947754123	114,877344102	15,9947754123	110,181315645	15,9947754123	117,918905301	15,9947754123	113,108999272	15,9947754123	117,894365047
16,3946447982	114,917970789	16,3946447982	110,258823645	16,3946447982	118,159942551	16,3946447982	113,108421569	16,3946447982	117,952382085
16,7945141833	114,944690867	16,7945141833	110,315991535	16,7945141833	118,425888611	16,7945141833	113,175854372	16,7945141833	118,031870299
17,1943835683	114,905382703	17,1943835683	110,370745677	17,1943835683	118,577353524	17,1943835683	113,21355901	17,1943835683	118,087904555
17,5942529542	114,924465906	17,5942529542	110,38650144	17,5942529542	118,665011484	17,5942529542	113,256709015	17,5942529542	118,185301939
17,9941223393	114,981348666	17,9941223393	110,422807822	17,9941223393	118,683641247	17,9941223393	113,31728952	17,9941223393	118,229402442
18,3939917244	115,026212305	18,3939917244	110,446346098	18,3939917244	118,720835731	18,3939917244	113,351647384	18,3939917244	118,281874386
18,7938611095	115,031722285	18,7938611095	110,452314225	18,7938611095	118,808449622	18,7938611095	113,419375085	18,7938611095	118,353260935
19,1937304954	115,041159391	19,1937304954	110,464666924	19,1937304954	118,95745661	19,1937304954	113,481801194	19,1937304954	118,365080843
19,5935998805	115,042062088	19,5935998805	110,501849682	19,5935998805	119,101377145	19,5935998805	113,533956069	19,5935998805	118,349193742
19,9934692655	114,983611793	19,9934692655	110,523834249	19,9934692655	119,2541653	19,9934692655	113,61612248	19,9934692655	118,380994877
20,3933386515	114,895000657	20,3933386515	110,543806129	20,3933386515	119,354947308	20,3933386515	113,622164112	20,3933386515	118,392674153
20,7932080365	114,837446561	20,7932080365	110,592059527	20,7932080365	119,468445667	20,7932080365	113,615066464	20,7932080365	118,408289588
21,1930774216	114,901709482	21,1930774216	110,60279497	21,1930774216	119,620461812	21,1930774216	113,609894727	21,1930774216	118,432373689
21,5929468067	115,050387473	21,5929468067	110,59420692	21,5929468067	119,706602914	21,5929468067	113,643059335	21,5929468067	118,510633348
21,9928161926	115,194666875	21,9928161926	110,615031564	21,9928161926	119,795075124	21,9928161926	113,73541491	21,9928161926	118,54112727
22,3926855777	115,294382179	22,3926855777	110,623638064	22,3926855777	119,859101546	22,3926855777	113,745616007	22,3926855777	118,574971502
22,7925549627	115,319798223	22,7925549627	110,621140948	22,7925549627	119,962342136	22,7925549627	113,793571622	22,7925549627	118,593803261
23,1924243487	115,328941032	23,1924243487	110,586799432	23,1924243487	120,091312868	23,1924243487	113,821898005	23,1924243487	118,628917116
23,5922937338	115,307965151	23,5922937338	110,577100203	23,5922937338	120,20170991	23,5922937338	113,810445179	23,5922937338	118,630458299
23,9921631188	115,32394001	23,9921631188	110,575883917	23,9921631188	120,322555201	23,9921631188	113,781459457	23,9921631188	118,589414163
24,3920325039	115,295292273	24,3920325039	110,565365155	24,3920325039	120,436083398	24,3920325039	113,772859415	24,3920325039	118,59005701
24,7919018898	115,272874808	24,7919018898	110,566119263	24,7919018898	120,567132567	24,7919018898	113,786321413	24,7919018898	118,572258622
25,1917712749	115,25207393	25,1917712749	110,559837276	25,1917712749	120,658049648	25,1917712749	113,78990171	25,1917712749	118,639045555
25,59164066	115,234931205	25,59164066	110,513052999	25,59164066	120,698957712	25,59164066	113,775891902	25,59164066	118,691342491
25,9915100459	115,178057951	25,9915100459	110,431122731	25,9915100459	120,791824844	25,9915100459	113,770854991	25,9915100459	118,860625654
26,391379431	115,14244981	26,391379431	110,390769611	26,391379431	120,944141515	26,391379431	113,788850478	26,391379431	119,079554524
26,791248816	115,133316352	26,791248816	110,399152848	26,791248816	121,042817571	26,791248816	113,767041174	26,791248816	119,273411831
27,1911182011	115,150818019	27,1911182011	110,379121145	27,1911182011	121,123100548	27,1911182011	113,706458481	27,1911182011	119,434004355
27,590987587	115,211400355	27,590987587	110,373664277	27,590987587	121,179727068	27,590987587	113,704634588	27,590987587	119,564567713
27,9908569721	115,257791071	27,9908569721	110,332622004	27,9908569721	121,216772283	27,9908569721	113,727201483	27,9908569721	119,60638064
28,3907263572	115,279131394	28,3907263572	110,297928434	28,3907263572	121,286125774	28,3907263572	113,654474502	28,3907263572	119,613788364
28,7905957431	115,304958766	28,7905957431	110,33367316	28,7905957431	121,344686563	28,7905957431	113,598220799	28,7905957431	119,710266763
29,1904651282	115,336738888	29,1904651282	110,368021241	29,1904651282	121,366444767	29,1904651282	113,566595185	29,1904651282	119,792445709
29,5903345132	115,299131024	29,5903345132	110,30443965	29,5903345132	121,420242474	29,5903345132	113,57141136	29,5903345132	120,005640645
29,9902038983	115,321286178	29,9902038983	110,222800093	29,9902038983	121,498528726	29,9902038983	113,58066891	29,9902038983	120,303793812
30,3900732842	115,361601452	30,3900732842	110,169600071	30,3900732842	121,559789978	30,3900732842	113,610674065	30,3900732842	120,611787896
30,7899426693	115,394053188	30,7899426693	110,162773133	30,7899426693	121,665097871	30,7899426693	113,567175998	30,7899426693	120,701350627
31,1898120544	115,401798644	31,1898120544	110,201552197	31,1898120544	121,80487796	31,1898120544	113,489825985	31,1898120544	120,762890661
31,5896814403	115,404204101	31,5896814403	110,17667565	31,5896814403	121,944343616	31,5896814403	113,395850918	31,5896814403	120,772152072
31,9895508254	115,465342531	31,9895508254	110,146182275	31,9895508254	122,028750882	31,9895508254	113,336252967	31,9895508254	120,707194454
32,3894202104	115,420298277	32,3894202104	110,139049674	32,3894202104	122,135506874	32,3894202104	113,30832381	32,3894202104	120,601945224
32,7892895964	115,459711698	32,7892895964	110,108667639	32,7892895964	122,245006377	32,7892895964	113,225234129	32,7892895964	120,5486475
33,1891589814	115,451005832	33,1891589814	110,103251432	33,1891589814	122,350778074	33,1891589814	113,139893792	33,1891589814	120,528357581
33,5890283665	115,508324927	33,5890283665	110,060149578	33,5890283665	122,458541936	33,5890283665	113,061296827	33,5890283665	120,5429828
33,9888977516	115,554363807	33,9888977516	109,980496802	33,9888977516	122,542661994	33,9888977516	112,99709756	33,9888977516	120,61929303
34,3887671375	115,595743988	34,3887671375	109,946494126	34,3887671375	122,652828801	34,3887671375	112,944782681	34,3887671375	120,774750109
34,7886365226	115,633281136	34,7886365226	109,953934032	34,7886365226	122,785739418	34,7886365226	112,891548676	34,7886365226	120,967355607
35,1885059076	115,707351829	35,1885059076	109,878268414	35,1885059076	122,886384164	35,1885059076	112,794523293	35,1885059076	121,223508556
35,5883752936	115,771537886	35,5883752936	109,853499275	35,5883752936	123,006927638	35,5883752936	112,699028669	35,5883752936	121,450773367
35,9882446786	115,842476405	35,9882446786	109,815524218	35,9882446786	123,142737067	35,9882446786	112,606363075	35,9882446786	121,533944364
36,3881140637	115,867804748	36,3881140637	109,792241668	36,3881140637	123,244315783	36,3881140637	112,548782858	36,3881140637	121,556555526
36,7879834488	115,886767395	36,7879834488	109,761729929	36,7879834488	123,317067189	36,7879834488	112,520850048	36,7879834488	121,632936815
37,1878528347	115,942484701	37,1878528347	109,716658057	37,1878528347	123,374038449	37,1878528347	112,416521551	37,1878528347	121,605352081
37,5877222198	116,004460269	37,5877222198	109,704157782	37,5877222198	123,429942779	37,5877222198	112,298491522	37,5877222198	121,639907153
37,9875916048	116,089959398	37,9875916048	109,674937306	37,9875916048	123,532481048	37,9875916048	112,217466406	37,9875916048	121,709121538
38,3874609908	116,13723038	38,3874609908	109,599071588	38,3874609908	123,645128544	38,3874609908	112,162687057	38,3874609908	121,851990152
38,7873303758	116,22195522	38,7873303758	109,523044479	38,7873303758	123,72499119	38,7873303758	112,119277297	38,7873303758	121,975545223
39,1871997609	116,351348329	39,1871997609	109,458169243	39,1871997609	123,84977131	39,1871997609	112,112420435	39,1871997609	122,074810264
39,587069146	116,483182527	39,587069146	109,367296276	39,587069146	123,897909129	39,587069146	112,052358161	39,587069146	122,19871414
39,9869385319	116,581696147	39,9869385319	109,296443932	39,9869385319	124,00367076	39,9869385319	112,061918121	39,9869385319	122,310701633
40,386807917	116,741447969	40,386807917	109,244945858	40,386807917	124,08561207	40,386807917	111,956117836	40,386807917	122,402461047
40,786677302	116,952419959	40,786677302	109,209139558	40,786677302	124,197566477	40,786677302	111,839908445	40,786677302	122,49626271
41,186546688	117,055997289	41,186546688	109,152702764	41,186546688	124,321811736	41,186546688	111,75798103	41,186546688	122,584414532
41,5864160731	117,160446932	41,5864160731	109,094063134	41,5864160731	124,465007753	41,5864160731	111,775609977	41,5864160731	122,654684861
41,9862854581	117,223670123	41,9862854581	109,076561052	41,9862854581	124,585297385	41,9862854581	111,797994404	41,9862854581	122,671803309
42,3861548432	117,349273486	42,3861548432	109,049202638	42,3861548432	124,675274414	42,3861548432	111,764518231	42,3861548432	122,734630864
42,7860242291	117,537605874	42,7860242291	108,955643343	42,7860242291	124,79071631	42,7860242291	111,707574215	42,7860242291	122,838795418
43,1858936142	117,68854253	43,1858936142	108,879918734	43,1858936142	124,91855097	43,1858936142	111,688886525	43,1858936142	122,950091525
43,5857629992	117,651518533	43,5857629992	108,792536415	43,5857629992	124,933310037	43,5857629992	111,655117431	43,5857629992	123,047817507
43,9856323852	117,518154274	43,9856323852	108,743779573	43,9856323852	124,991732151	43,9856323852	111,639710519	43,9856323852	123,136147743
44,3855017703	117,484954592	44,3855017703	108,704518698	44,3855017703	125,164416608	44,3855017703	111,551008421	44,3855017703	123,221485549
44,7853711553	117,499268009	44,7853711553	108,606351727	44,7853711553	125,316487085	44,7853711553	111,47966465	44,7853711553	123,309919039
45,1852405404	117,622417758	45,1852405404	108,529169786	45,1852405404	125,421582781	45,1852405404	111,457384048	45,1852405404	123,413651299
45,5851099263	117,684047931	45,5851099263	108,462578883	45,5851099263	125,50507604	45,5851099263	111,477995198	45,5851099263	123,498369376
45,9849793114	117,79127128	45,9849793114	108,420986007	45,9849793114	125,612810578	45,9849793114	111,503377369	45,9849793114	123,626953975
46,3848486965	117,950138975	46,3848486965	108,331905691	46,3848486965	125,744979657	46,3848486965	111,504577695	46,3848486965	123,755355368
46,7847180824	118,06561275	46,7847180824	108,268121688	46,7847180824	125,827921794	46,7847180824	111,506712383	46,7847180824	123,911995417
47,1845874675	118,184673948	47,1845874675	108,228656199	47,1845874675	125,896251778	47,1845874675	111,514521326	47,1845874675	124,0321624
47,5844568525	118,2656173	47,5844568525	108,17774723	47,5844568525	125,99302333	47,5844568525	111,521505614	47,5844568525	124,126854348
47,9843262376	118,31004882	47,9843262376	108,055366992	47,9843262376	126,031239623	47,9843262376	111,542877152	47,9843262376	124,167005504
48,3841956235	118,318393979	48,3841956235	107,991095239	48,3841956235	126,123131968	48,3841956235	111,598189614	48,3841956235	124,252864292
48,7840650086	118,332692471	48,7840650086	107,911921735	48,7840650086	126,228907933	48,7840650086	111,601947078	48,7840650086	124,349720654
49,1839343937	118,383793157	49,1839343937	107,83493768	49,1839343937	126,329290806	49,1839343937	111,555620296	49,1839343937	124,420842606
49,5838037796	118,370927721	49,5838037796	107,77203972	49,5838037796	126,402943936	49,5838037796	111,57749555	49,5838037796	124,489621471
49,9836731647	118,455431381	49,9836731647	107,721034293	49,9836731647	126,505909521	49,9836731647	111,630592398	49,9836731647	124,57999234
50,3835425497	118,555094381	50,3835425497	107,668290209	50,3835425497	126,636265344	50,3835425497	111,673950934	50,3835425497	124,681885219
50,7834119348	118,685091801	50,7834119348	107,632195566	50,7834119348	126,762519299	50,7834119348	111,697849215	50,7834119348	124,765283468
51,1832813207	118,912156663	51,1832813207	107,560367161	51,1832813207	126,867659862	51,1832813207	111,718046979	51,1832813207	124,852363139
51,5831507058	119,160957235	51,5831507058	107,429851451	51,5831507058	126,932473062	51,5831507058	111,688507424	51,5831507058	124,944203383
51,9830200909	119,244921806	51,9830200909	107,353599538	51,9830200909	127,001810941	51,9830200909	111,653810846	51,9830200909	125,031421978
52,3828894768	119,255111227	52,3828894768	107,255578912	52,3828894768	127,069312519	52,3828894768	111,625949327	52,3828894768	125,145206656
52,7827588619	119,176844227	52,7827588619	107,208011446	52,7827588619	127,171890278	52,7827588619	111,602138485	52,7827588619	125,250767334
53,1826282469	119,167511769	53,1826282469	107,133362321	53,1826282469	127,290773399	53,1826282469	111,623933694	53,1826282469	125,367429009
53,582497632	119,069961056	53,582497632	107,018974635	53,582497632	127,391815185	53,582497632	111,666685983	53,582497632	125,458144084
53,9823670179	118,956606843	53,9823670179	106,919234825	53,9823670179	127,458380133	53,9823670179	111,655961932	53,9823670179	125,534545715
54,382236403	118,807067916	54,382236403	106,828431514	54,382236403	127,500840091	54,382236403	111,661783574	54,382236403	125,602291045
54,7821057881	118,679903257	54,7821057881	106,74499511	54,7821057881	127,569285501	54,7821057881	111,641384242	54,7821057881	125,698372106
55,181975174	118,620040356	55,181975174	106,618789066	55,181975174	127,654658343	55,181975174	111,616594768	55,181975174	125,771051519
55,5818445591	118,620659596	55,5818445591	106,510026971	55,5818445591	127,737930324	55,5818445591	111,576420015	55,5818445591	125,919538299
55,9817139441	118,632229025	55,9817139441	106,413957759	55,9817139441	127,872476638	55,9817139441	111,533342869	55,9817139441	126,065405235
56,3815833292	118,658317994	56,3815833292	106,337043785	56,3815833292	127,963784176	56,3815833292	111,559947581	56,3815833292	126,178988551
56,7814527151	118,699145353	56,7814527151	106,345022285	56,7814527151	128,041814138	56,7814527151	111,49407684	56,7814527151	126,285252762
57,1813221002	118,773157504	57,1813221002	106,305673482	57,1813221002	128,104796976	57,1813221002	111,478478886	57,1813221002	126,379905373
57,5811914853	118,898408974	57,5811914853	106,187853259	57,5811914853	128,217112916	57,5811914853	111,481950825	57,5811914853	126,492398675
57,9810608712	118,980306064	57,9810608712	106,074976383	57,9810608712	128,32358073	57,9810608712	111,467198057	57,9810608712	126,623201564
58,3809302563	119,003447523	58,3809302563	105,962270511	58,3809302563	128,408262457	58,3809302563	111,450693996	58,3809302563	126,761635938
58,7807996414	118,992893638	58,7807996414	105,883537922	58,7807996414	128,456213268	58,7807996414	111,439725358	58,7807996414	126,892152338
59,1806690264	119,002239679	59,1806690264	105,825711666	59,1806690264	128,518778471	59,1806690264	111,418250123	59,1806690264	127,019571388
59,5805384123	119,011444923	59,5805384123	105,822467798	59,5805384123	128,602473207	59,5805384123	111,417193853	59,5805384123	127,102430486
59,9804077974	118,994078546	59,9804077974	105,731837704	59,9804077974	128,694710311	59,9804077974	111,369448467	59,9804077974	127,203173494
60,3802771825	118,982125656	60,3802771825	105,645191248	60,3802771825	128,772116558	60,3802771825	111,294919466	60,3802771825	127,303931227
60,7801465684	119,012433024	60,7801465684	105,569315994	60,7801465684	128,895908748	60,7801465684	111,290326371	60,7801465684	127,406338171
61,1800159535	119,04272515	61,1800159535	105,52481054	61,1800159535	128,98915916	61,1800159535	111,237477225	61,1800159535	127,490905786
61,5798853386	119,069959843	61,5798853386	105,481226758	61,5798853386	129,057590279	61,5798853386	111,26076967	61,5798853386	127,582699024
61,9797547237	119,105791996	61,9797547237	105,457440096	61,9797547237	129,097517344	61,9797547237	111,238994139	61,9797547237	127,690788501
62,3796241096	119,107169089	62,3796241096	105,438990828	62,3796241096	129,137262656	62,3796241096	111,17688102	62,3796241096	127,785287158
62,7794934946	119,076620909	62,7794934946	105,404821963	62,7794934946	129,18048823	62,7794934946	111,099899304	62,7794934946	127,934031262
63,1793628797	119,031239771	63,1793628797	105,350031886	63,1793628797	129,20350572	63,1793628797	111,02704626	63,1793628797	128,057631212
63,5792322656	118,985400209	63,5792322656	105,231019309	63,5792322656	129,209718081	63,5792322656	111,01429665	63,5792322656	128,089932369
63,9791016507	118,960079232	63,9791016507	105,12380899	63,9791016507	129,22740268	63,9791016507	111,012552467	63,9791016507	128,177307877
64,3789710358	118,948681918	64,3789710358	105,090979692	64,3789710358	129,225849816	64,3789710358	110,967479586	64,3789710358	128,265690287
64,7788404209	118,938552036	64,7788404209	105,044387509	64,7788404209	129,20563194	64,7788404209	110,85921409	64,7788404209	128,350727776
65,1787098068	118,867222397	65,1787098068	104,994184729	65,1787098068	129,198298675	65,1787098068	110,810182734	65,1787098068	128,446004902
65,5785791918	118,852985412	65,5785791918	104,91580731	65,5785791918	129,189459226	65,5785791918	110,810275609	65,5785791918	128,487651
65,9784485769	118,843481748	65,9784485769	104,837967417	65,9784485769	129,192141465	65,9784485769	110,858244964	65,9784485769	128,499990009
66,3783179628	118,831688582	66,3783179628	104,743763468	66,3783179628	129,205907692	66,3783179628	110,839457917	66,3783179628	128,566890992
66,7781873479	118,906093363	66,7781873479	104,701112991	66,7781873479	129,214315322	66,7781873479	110,809793742	66,7781873479	128,661764212
67,178056733	118,89056349	67,178056733	104,676529834	67,178056733	129,213877975	67,178056733	110,834382811	67,178056733	128,794996842
67,5779261181	118,862534509	67,5779261181	104,630803015	67,5779261181	129,220161607	67,5779261181	110,818019721	67,5779261181	128,85269402
67,977795504	118,852944575	67,977795504	104,590614479	67,977795504	129,22502699	67,977795504	110,691712604	67,977795504	128,876052908
68,3776648891	118,843245414	68,3776648891	104,500302096	68,3776648891	129,171292027	68,3776648891	110,565057495	68,3776648891	128,963567374
68,7775342741	118,841373384	68,7775342741	104,4731311	68,7775342741	129,082556312	68,7775342741	110,428525055	68,7775342741	129,048860771
69,17740366	118,821719612	69,17740366	104,435745938	69,17740366	129,019339086	69,17740366	110,327244942	69,17740366	129,089253432
69,5772730451	118,800874233	69,5772730451	104,405584324	69,5772730451	128,955363027	69,5772730451	110,213353779	69,5772730451	129,107887187
69,9771424302	118,799896758	69,9771424302	104,342073307	69,9771424302	128,914416875	69,9771424302	109,925025417	69,9771424302	129,137108041
70,3770118153	118,779743795	70,3770118153	104,275704509	70,3770118153	128,858246258	70,3770118153	109,732122149	70,3770118153	129,153250389
70,7768812012	118,840634431	70,7768812012	104,198367056	70,7768812012	128,795448795	70,7768812012	109,605505783	70,7768812012	129,154408802
71,1767505863	118,904052161	71,1767505863	104,131726329	71,1767505863	128,723055452	71,1767505863	109,535627368	71,1767505863	129,23897817
71,5766199714	118,936146748	71,5766199714	104,06698945	71,5766199714	128,644125395	71,5766199714	109,459557007	71,5766199714	129,286540493
71,9764893572	118,950239281	71,9764893572	104,016019389	71,9764893572	128,570153327	71,9764893572	109,512893291	71,9764893572	129,2210926
72,3763587423	118,940491947	72,3763587423	103,885830895	72,3763587423	128,490587449	72,3763587423	109,620486627	72,3763587423	129,136511909
72,7762281274	118,914475549	72,7762281274	103,785012119	72,7762281274	128,387563948	72,7762281274	109,628965984	72,7762281274	129,116276063
73,1760975125	118,897416212	73,1760975125	103,711482295	73,1760975125	128,29602342	73,1760975125	109,5918669	73,1760975125	129,070252685
73,5759668984	118,886740104	73,5759668984	103,6508223	73,5759668984	128,22581268	73,5759668984	109,613353459	73,5759668984	128,959731019
73,9758362835	118,869608945	73,9758362835	103,571031526	73,9758362835	128,156299227	73,9758362835	109,572190406	73,9758362835	128,830721621
74,3757056686	118,854730616	74,3757056686	103,472462863	74,3757056686	128,096714301	74,3757056686	109,491147446	74,3757056686	128,737620879
74,7755750545	118,850368668	74,7755750545	103,381723728	74,7755750545	128,048708125	74,7755750545	109,416161959	74,7755750545	128,652613574
75,1754444395	118,841719515	75,1754444395	103,285911998	75,1754444395	128,00607657	75,1754444395	109,388689591	75,1754444395	128,554385607
75,5753138246	118,896090109	75,5753138246	103,192364434	75,5753138246	127,964714586	75,5753138246	109,322217867	75,5753138246	128,458732067
75,9751832097	118,908382173	75,9751832097	103,091805217	75,9751832097	127,920255622	75,9751832097	109,218294524	75,9751832097	128,373852821
76,3750525956	118,873317311	76,3750525956	103,002592337	76,3750525956	127,895255305	76,3750525956	109,097796501	76,3750525956	128,280227456
76,7749219807	118,784979919	76,7749219807	102,993414891	76,7749219807	127,874767106	76,7749219807	109,159040183	76,7749219807	128,199217249
77,1747913658	118,811056904	77,1747913658	102,986732629	77,1747913658	127,850020493	77,1747913658	109,259437569	77,1747913658	128,101698706
77,5746607517	118,821258577	77,5746607517	103,038701737	77,5746607517	127,809387616	77,5746607517	109,457957042	77,5746607517	127,943193039
77,9745301367	118,798187616	77,9745301367	103,052392101	77,9745301367	127,749526283	77,9745301367	109,428828365	77,9745301367	127,811706973
78,3743995218	118,768504549	78,3743995218	103,02121636	78,3743995218	127,687834371	78,3743995218	109,387251408	78,3743995218	127,710103928
78,7742689069	118,739205687	78,7742689069	102,893531081	78,7742689069	127,623814602	78,7742689069	109,35530916	78,7742689069	127,592882369
79,1741382928	118,710666047	79,1741382928	102,725555309	79,1741382928	127,570858882	79,1741382928	109,257927291	79,1741382928	127,478923305
79,5740076779	118,691350067	79,5740076779	102,585873609	79,5740076779	127,530097943	79,5740076779	109,058400483	79,5740076779	127,343603386
79,973877063	118,756916379	79,973877063	102,430831461	79,973877063	127,473678329	79,973877063	108,854870266	79,973877063	127,18250744
80,3737464489	118,787818505	80,3737464489	102,345587338	80,3737464489	127,389977386	80,3737464489	108,683522778	80,3737464489	127,034788181
80,773615834	118,698786461	80,773615834	102,289674643	80,773615834	127,338809443	80,773615834	108,481990166	80,773615834	126,93018025
81,173485219	118,555699005	81,173485219	102,230716709	81,173485219	127,259257784	81,173485219	108,261040244	81,173485219	126,865318316
81,5733546041	118,484837505	81,5733546041	102,171525581	81,5733546041	127,18804747	81,5733546041	108,078199742	81,5733546041	126,788074307
81,97322399	118,48205953	81,97322399	102,086089901	81,97322399	127,127666481	81,97322399	107,982722008	81,97322399	126,701238651
82,3730933751	118,51651046	82,3730933751	101,974688065	82,3730933751	127,055710361	82,3730933751	107,891283063	82,3730933751	126,608440427
82,7729627602	118,452133614	82,7729627602	101,841020936	82,7729627602	126,960869711	82,7729627602	107,897305467	82,7729627602	126,501734794
83,1728321461	118,37782489	83,1728321461	101,719982352	83,1728321461	126,86322691	83,1728321461	107,879748232	83,1728321461	126,412508301
83,5727015312	118,305376646	83,5727015312	101,665880623	83,5727015312	126,727877824	83,5727015312	107,84842066	83,5727015312	126,328856306
83,9725709163	118,281414701	83,9725709163	101,505398322	83,9725709163	126,620498346	83,9725709163	107,824625054	83,9725709163	126,234062544
84,3724403013	118,235515872	84,3724403013	101,443138491	84,3724403013	126,544784652	84,3724403013	107,750783307	84,3724403013	126,109042486
84,7723096872	118,190548115	84,7723096872	101,40360352	84,7723096872	126,483338016	84,7723096872	107,733198756	84,7723096872	126,018964731
85,1721790723	118,175454672	85,1721790723	101,350294652	85,1721790723	126,461695907	85,1721790723	107,62681404	85,1721790723	125,931095459
85,5720484574	118,137957391	85,5720484574	101,301902791	85,5720484574	126,355588294	85,5720484574	107,579938781	85,5720484574	125,843100113
