X	Feature Profile 1	X	Feature Profile 2	X	Feature Profile 3	X	Feature Profile 4	X	Feature Profile 5
9,99958317043	129,844855113	9,99958317043	128,783679247	9,99958317043	130,929069003	9,99958317043	126,559716827	9,99958317043	131,376577727
10,3995664974	129,886078513	10,3995664974	128,884501688	10,3995664974	130,942035167	10,3995664974	126,543263959	10,3995664974	131,368975961
10,7995498243	129,92569269	10,7995498243	128,993399259	10,7995498243	130,964916115	10,7995498243	126,558730342	10,7995498243	131,342753594
11,199533151	129,994903972	11,199533151	129,119847249	11,199533151	130,955795273	11,199533151	126,615292694	11,199533151	131,303949691
11,5995164779	130,078186607	11,5995164779	129,25791244	11,5995164779	130,922975403	11,5995164779	126,64689681	11,5995164779	131,255919835
11,9994998049	130,170571261	11,9994998049	129,365969064	11,9994998049	130,880851035	11,9994998049	126,666836717	11,9994998049	131,240519314
12,3994831315	130,23343528	12,3994831315	129,496391971	12,3994831315	130,888699801	12,3994831315	126,724326301	12,3994831315	131,190721599
12,7994664585	130,250367228	12,7994664585	129,661504491	12,7994664585	130,855015593	12,7994664585	126,794403199	12,7994664585	131,166190579
13,1994497851	130,264452429	13,1994497851	129,808430903	13,1994497851	130,820829876	13,1994497851	126,872040417	13,1994497851	131,131554877
13,599433112	130,29529061	13,599433112	129,953503841	13,599433112	130,838149967	13,599433112	126,872598124	13,599433112	131,089522328
13,999416439	130,350612386	13,999416439	130,075048238	13,999416439	130,804509934	13,999416439	126,902602786	13,999416439	131,022496027
14,3993997656	130,427077177	14,3993997656	130,18483405	14,3993997656	130,76121704	14,3993997656	126,96737721	14,3993997656	130,973462769
14,7993830926	130,484892789	14,7993830926	130,269848044	14,7993830926	130,776549772	14,7993830926	127,03767457	14,7993830926	130,997319931
15,1993664195	130,496735837	15,1993664195	130,340192859	15,1993664195	130,797381998	15,1993664195	127,095059366	15,1993664195	131,034036502
15,5993497462	130,483750563	15,5993497462	130,411417733	15,5993497462	130,783606726	15,5993497462	127,148082023	15,5993497462	131,043967636
15,9993330731	130,483232416	15,9993330731	130,474593347	15,9993330731	130,76507121	15,9993330731	127,176593336	15,9993330731	131,057025345
16,3993163997	130,494992461	16,3993163997	130,543961854	16,3993163997	130,76206993	16,3993163997	127,195854047	16,3993163997	131,086258888
16,7992997266	130,504005996	16,7992997266	130,608959756	16,7992997266	130,74627054	16,7992997266	127,204971919	16,7992997266	131,114543321
17,1992830537	130,505588203	17,1992830537	130,647862471	17,1992830537	130,711140067	17,1992830537	127,2037649	17,1992830537	131,121269501
17,5992663802	130,488154918	17,5992663802	130,708092905	17,5992663802	130,66555021	17,5992663802	127,225469049	17,5992663802	131,110584985
17,9992497071	130,428114134	17,9992497071	130,793243474	17,9992497071	130,590415317	17,9992497071	127,247042633	17,9992497071	131,094083946
18,3992330338	130,454440284	18,3992330338	130,818571805	18,3992330338	130,599463351	18,3992330338	127,282504376	18,3992330338	131,07057058
18,7992163607	130,470723522	18,7992163607	130,862148731	18,7992163607	130,615500464	18,7992163607	127,273736049	18,7992163607	131,045761515
19,1991996877	130,437217564	19,1991996877	130,869139905	19,1991996877	130,63909959	19,1991996877	127,326397091	19,1991996877	131,022402659
19,5991830143	130,40403664	19,5991830143	130,938574593	19,5991830143	130,641867969	19,5991830143	127,37880737	19,5991830143	130,96129543
19,9991663413	130,351313679	19,9991663413	130,979526116	19,9991663413	130,643198737	19,9991663413	127,448062629	19,9991663413	130,910812587
20,3991496682	130,316823322	20,3991496682	130,979741053	20,3991496682	130,615066909	20,3991496682	127,520313188	20,3991496682	130,87500066
20,7991329949	130,290440599	20,7991329949	130,991681382	20,7991329949	130,565429509	20,7991329949	127,56789609	20,7991329949	130,867429848
21,1991163218	130,250331166	21,1991163218	130,985024016	21,1991163218	130,509804943	21,1991163218	127,597702711	21,1991163218	130,783990241
21,5990996484	130,199142996	21,5990996484	130,982528782	21,5990996484	130,475052726	21,5990996484	127,606031936	21,5990996484	130,667607082
21,9990829754	130,153094667	21,9990829754	130,956059443	21,9990829754	130,439707817	21,9990829754	127,600816923	21,9990829754	130,604064943
22,3990663023	130,093028579	22,3990663023	130,90527996	22,3990663023	130,391098269	22,3990663023	127,59551761	22,3990663023	130,59346664
22,7990496289	130,06457057	22,7990496289	130,883743008	22,7990496289	130,346859755	22,7990496289	127,631541642	22,7990496289	130,621217411
23,1990329559	130,014765602	23,1990329559	130,869495882	23,1990329559	130,297346655	23,1990329559	127,679590011	23,1990329559	130,633408976
23,5990162829	130,01128361	23,5990162829	130,872212233	23,5990162829	130,220130245	23,5990162829	127,780875102	23,5990162829	130,647148016
23,9989996094	129,968939246	23,9989996094	130,81991671	23,9989996094	130,124621996	23,9989996094	127,805524255	23,9989996094	130,701375841
24,3989829364	129,937005758	24,3989829364	130,731629219	24,3989829364	130,065071973	24,3989829364	127,868082281	24,3989829364	130,835510708
24,798966263	129,938472852	24,798966263	130,66744882	24,798966263	130,045379988	24,798966263	127,885662149	24,798966263	130,89348178
25,19894959	129,916466188	25,19894959	130,584778484	25,19894959	129,960617754	25,19894959	127,887267205	25,19894959	130,960698465
25,5989329169	129,907601832	25,5989329169	130,476723305	25,5989329169	129,887448822	25,5989329169	127,912070397	25,5989329169	131,016199454
25,9989162435	129,894991736	25,9989162435	130,375514453	25,9989162435	129,835756245	25,9989162435	127,970601625	25,9989162435	131,12045651
26,3988995705	129,884208715	26,3988995705	130,324251782	26,3988995705	129,769799841	26,3988995705	128,052732273	26,3988995705	131,242531384
26,7988828971	129,883597291	26,7988828971	130,292717681	26,7988828971	129,688125722	26,7988828971	128,169954313	26,7988828971	131,323956826
27,1988662241	129,889245539	27,1988662241	130,2261737	27,1988662241	129,594251114	27,1988662241	128,25573125	27,1988662241	131,371676017
27,598849551	129,874911132	27,598849551	130,170740652	27,598849551	129,500558382	27,598849551	128,276167371	27,598849551	131,441438287
27,9988328777	129,870047144	27,9988328777	130,122026389	27,9988328777	129,458850863	27,9988328777	128,300443034	27,9988328777	131,532196522
28,3988162046	129,862828775	28,3988162046	130,050615103	28,3988162046	129,469644346	28,3988162046	128,304666348	28,3988162046	131,622984706
28,7987995316	129,865919062	28,7987995316	129,987256322	28,7987995316	129,446036362	28,7987995316	128,322893406	28,7987995316	131,751251538
29,1987828582	129,868977678	29,1987828582	129,935533261	29,1987828582	129,428211271	29,1987828582	128,369373555	29,1987828582	131,922616237
29,5987661852	129,859568304	29,5987661852	129,905976229	29,5987661852	129,430389572	29,5987661852	128,366539413	29,5987661852	132,091242376
29,9987495117	129,863472857	29,9987495117	129,85685485	29,9987495117	129,466526629	29,9987495117	128,408156743	29,9987495117	132,166799605
30,3987328386	129,866537903	30,3987328386	129,807345576	30,3987328386	129,506530492	30,3987328386	128,45407459	30,3987328386	132,314082669
30,7987161657	129,871498644	30,7987161657	129,758511371	30,7987161657	129,497036444	30,7987161657	128,40769878	30,7987161657	132,386228456
31,1986994922	129,855940371	31,1986994922	129,71271651	31,1986994922	129,555576102	31,1986994922	128,387106081	31,1986994922	132,557519093
31,5986828192	129,837289343	31,5986828192	129,672799721	31,5986828192	129,572938559	31,5986828192	128,367144384	31,5986828192	132,721981115
31,9986661461	129,841802846	31,9986661461	129,657076083	31,9986661461	129,573499104	31,9986661461	128,33710858	31,9986661461	132,774957079
32,3986494728	129,841892197	32,3986494728	129,653013429	32,3986494728	129,62406148	32,3986494728	128,317164808	32,3986494728	132,878741795
32,7986327997	129,809329947	32,7986327997	129,630094386	32,7986327997	129,709417635	32,7986327997	128,31166165	32,7986327997	132,955018802
33,1986161264	129,765791561	33,1986161264	129,589289854	33,1986161264	129,734039756	33,1986161264	128,303777248	33,1986161264	133,108543534
33,5985994533	129,764659593	33,5985994533	129,543875716	33,5985994533	129,727718372	33,5985994533	128,293562268	33,5985994533	133,26696773
33,9985827803	129,802896124	33,9985827803	129,514698231	33,9985827803	129,764665349	33,9985827803	128,316512742	33,9985827803	133,406112448
34,3985661069	129,838544785	34,3985661069	129,496597165	34,3985661069	129,810675838	34,3985661069	128,355628898	34,3985661069	133,565777708
34,7985494338	129,82848519	34,7985494338	129,473918714	34,7985494338	129,792856686	34,7985494338	128,37740358	34,7985494338	133,65458104
35,1985327605	129,819380627	35,1985327605	129,410386444	35,1985327605	129,836253838	35,1985327605	128,402584217	35,1985327605	133,762361799
35,5985160874	129,769820629	35,5985160874	129,354979629	35,5985160874	129,899743556	35,5985160874	128,433030206	35,5985160874	133,837972357
35,9984994144	129,668468225	35,9984994144	129,32892108	35,9984994144	129,992409638	35,9984994144	128,453782246	35,9984994144	133,904306063
36,3984827409	129,649983905	36,3984827409	129,315463085	36,3984827409	130,133658983	36,3984827409	128,474057294	36,3984827409	133,943954653
36,798466068	129,665910803	36,798466068	129,309849069	36,798466068	130,272012695	36,798466068	128,496949971	36,798466068	134,02340716
37,1984493949	129,678936281	37,1984493949	129,347139454	37,1984493949	130,379636846	37,1984493949	128,531117843	37,1984493949	134,003437927
37,5984327215	129,689615907	37,5984327215	129,420036083	37,5984327215	130,494532701	37,5984327215	128,546379686	37,5984327215	134,022113306
37,9984160484	129,743308869	37,9984160484	129,45239921	37,9984160484	130,611184344	37,9984160484	128,532898929	37,9984160484	134,025294759
38,3983993751	129,831318631	38,3983993751	129,388033979	38,3983993751	130,704101655	38,3983993751	128,501542863	38,3983993751	134,016870466
38,798382702	129,930037005	38,798382702	129,241415916	38,798382702	130,83954573	38,798382702	128,503100617	38,798382702	133,998900862
39,1983660289	130,008386962	39,1983660289	129,12400943	39,1983660289	130,953072441	39,1983660289	128,507805284	39,1983660289	133,973026202
39,5983493556	130,063445384	39,5983493556	129,073061192	39,5983493556	131,062856072	39,5983493556	128,520760468	39,5983493556	133,938024465
39,9983326825	130,095953414	39,9983326825	129,087130613	39,9983326825	131,167183363	39,9983326825	128,554563477	39,9983326825	133,917503383
40,3983160095	130,119787057	40,3983160095	129,134422274	40,3983160095	131,300022024	40,3983160095	128,599863606	40,3983160095	133,912471355
40,7982993361	130,152992481	40,7982993361	129,153948603	40,7982993361	131,459086952	40,7982993361	128,644759092	40,7982993361	133,883853397
41,1982826631	130,197884906	41,1982826631	129,196072017	41,1982826631	131,617846381	41,1982826631	128,704497927	41,1982826631	133,899685158
41,5982659897	130,298924883	41,5982659897	129,229425821	41,5982659897	131,7025063	41,5982659897	128,772417342	41,5982659897	133,948077795
41,9982493167	130,431325868	41,9982493167	129,233870141	41,9982493167	131,804141723	41,9982493167	128,81491076	41,9982493167	133,981998476
42,3982326436	130,547270991	42,3982326436	129,237893491	42,3982326436	131,880592091	42,3982326436	128,774781488	42,3982326436	134,001434948
42,7982159703	130,638220953	42,7982159703	129,228881637	42,7982159703	131,928845379	42,7982159703	128,750098001	42,7982159703	134,057661185
43,1981992972	130,684527462	43,1981992972	129,211293986	43,1981992972	131,991709529	43,1981992972	128,755335414	43,1981992972	134,122348363
43,5981826241	130,733895142	43,5981826241	129,187195064	43,5981826241	132,062386554	43,5981826241	128,737082809	43,5981826241	134,116137609
43,9981659507	130,796522368	43,9981659507	129,193225986	43,9981659507	132,12099263	43,9981659507	128,737387939	43,9981659507	134,116722249
44,3981492776	130,84932298	44,3981492776	129,226262231	44,3981492776	132,182768997	44,3981492776	128,777672928	44,3981492776	134,137363631
44,7981326043	130,838346017	44,7981326043	129,188892728	44,7981326043	132,259760536	44,7981326043	128,801859972	44,7981326043	134,130432554
45,1981159312	130,702966282	45,1981159312	129,078172454	45,1981159312	132,348910235	45,1981159312	128,871826346	45,1981159312	134,114331645
45,5980992582	130,57015383	45,5980992582	128,995836814	45,5980992582	132,425798896	45,5980992582	128,893225165	45,5980992582	134,104405308
45,9980825848	130,483505558	45,9980825848	128,921011725	45,9980825848	132,510654812	45,9980825848	128,935614323	45,9980825848	134,084324623
46,3980659118	130,454074438	46,3980659118	128,860581582	46,3980659118	132,621708173	46,3980659118	128,920989264	46,3980659118	134,063407279
46,7980492384	130,43220902	46,7980492384	128,792758732	46,7980492384	132,722379378	46,7980492384	128,942709514	46,7980492384	134,029105157
47,1980325654	130,456935308	47,1980325654	128,76887144	47,1980325654	132,828896951	47,1980325654	128,914971417	47,1980325654	133,948952434
47,5980158923	130,481696791	47,5980158923	128,761272636	47,5980158923	132,987045391	47,5980158923	128,92009019	47,5980158923	133,893984587
47,9979992189	130,497283549	47,9979992189	128,763924325	47,9979992189	133,095299814	47,9979992189	128,928853678	47,9979992189	133,864273436
48,3979825459	130,516361578	48,3979825459	128,755138887	48,3979825459	133,182534921	48,3979825459	128,975371431	48,3979825459	133,783090153
48,7979658728	130,531527035	48,7979658728	128,776014283	48,7979658728	133,28292086	48,7979658728	129,021950579	48,7979658728	133,689322796
49,1979491995	130,543944478	49,1979491995	128,803924641	49,1979491995	133,356344176	49,1979491995	129,023478157	49,1979491995	133,626669548
49,5979325264	130,54275929	49,5979325264	128,828770476	49,5979325264	133,387978342	49,5979325264	129,01949797	49,5979325264	133,602395406
49,997915853	130,556184683	49,997915853	128,852757768	49,997915853	133,444129466	49,997915853	129,047157913	49,997915853	133,58599955
50,3978991799	130,611953995	50,3978991799	128,898466727	50,3978991799	133,510568772	50,3978991799	129,068178089	50,3978991799	133,528066051
50,797882507	130,691021688	50,797882507	129,012350814	50,797882507	133,499889818	50,797882507	129,083311505	50,797882507	133,486609385
51,1978658335	130,743612306	51,1978658335	129,069796631	51,1978658335	133,414774696	51,1978658335	129,116158551	51,1978658335	133,47854487
51,5978491605	130,787545479	51,5978491605	129,136242108	51,5978491605	133,287826893	51,5978491605	129,129708988	51,5978491605	133,438716848
51,9978324874	130,810836481	51,9978324874	129,267149295	51,9978324874	133,180750506	51,9978324874	129,161968364	51,9978324874	133,392754494
52,397815814	130,835232303	52,397815814	129,38000057	52,397815814	133,160700662	52,397815814	129,213494936	52,397815814	133,384242979
52,797799141	130,855922601	52,797799141	129,443068825	52,797799141	133,199635798	52,797799141	129,270915666	52,797799141	133,392323023
53,1977824676	130,882452605	53,1977824676	129,502311774	53,1977824676	133,211101027	53,1977824676	129,302943691	53,1977824676	133,415909857
53,5977657946	130,903896312	53,5977657946	129,55050945	53,5977657946	133,202753709	53,5977657946	129,351492219	53,5977657946	133,421032201
53,9977491215	130,928303179	53,9977491215	129,550345036	53,9977491215	133,14080558	53,9977491215	129,450442119	53,9977491215	133,457876506
54,3977324482	130,952856007	54,3977324482	129,601398155	54,3977324482	133,128026668	54,3977324482	129,550983537	54,3977324482	133,505480209
54,7977157751	130,968410142	54,7977157751	129,713790352	54,7977157751	133,142044964	54,7977157751	129,663107227	54,7977157751	133,56309711
55,1976991018	130,961897793	55,1976991018	129,835267686	55,1976991018	133,171475799	55,1976991018	129,804915951	55,1976991018	133,587036104
55,5976824287	130,979207839	55,5976824287	129,905205447	55,5976824287	133,200376522	55,5976824287	129,952011598	55,5976824287	133,685999402
55,9976657556	131,070593108	55,9976657556	129,941252258	55,9976657556	133,221333608	55,9976657556	130,078199425	55,9976657556	133,770634631
56,3976490822	131,199189527	56,3976490822	130,050740962	56,3976490822	133,235440008	56,3976490822	130,231662457	56,3976490822	133,825101917
56,7976324091	131,317426071	56,7976324091	130,136757586	56,7976324091	133,22630326	56,7976324091	130,341411716	56,7976324091	133,929154374
57,1976157362	131,461634612	57,1976157362	130,230220467	57,1976157362	133,204912096	57,1976157362	130,489076615	57,1976157362	134,015555138
57,5975990627	131,50743259	57,5975990627	130,364508155	57,5975990627	133,201242426	57,5975990627	130,636788201	57,5975990627	134,110533309
57,9975823897	131,61156447	57,9975823897	130,483241712	57,9975823897	133,203559591	57,9975823897	130,769070578	57,9975823897	134,259056657
58,3975657163	131,825177695	58,3975657163	130,543311414	58,3975657163	133,260152904	58,3975657163	130,926019653	58,3975657163	134,389416404
58,7975490433	131,974460036	58,7975490433	130,687416336	58,7975490433	133,443428354	58,7975490433	131,001845637	58,7975490433	134,453467712
59,1975323702	132,103488033	59,1975323702	130,789477571	59,1975323702	133,54215338	59,1975323702	131,103002948	59,1975323702	134,493077974
59,5975156969	132,251219547	59,5975156969	130,926313848	59,5975156969	133,705972228	59,5975156969	131,254560549	59,5975156969	134,560490837
59,9974990238	132,406392566	59,9974990238	131,11436677	59,9974990238	133,958599694	59,9974990238	131,413021842	59,9974990238	134,627312748
60,3974823507	132,547868824	60,3974823507	131,329611357	60,3974823507	134,155576043	60,3974823507	131,585899733	60,3974823507	134,72795225
60,7974656774	132,6804969	60,7974656774	131,517076406	60,7974656774	134,319324431	60,7974656774	131,769649637	60,7974656774	134,764633868
61,1974490043	132,849235714	61,1974490043	131,687311928	61,1974490043	134,432790186	61,1974490043	131,955537882	61,1974490043	134,809867694
61,597432331	133,022283726	61,597432331	131,875381302	61,597432331	134,512162532	61,597432331	132,184936564	61,597432331	134,859377751
61,9974156579	133,196163019	61,9974156579	132,092124496	61,9974156579	134,589067356	61,9974156579	132,407751196	61,9974156579	134,92781954
62,3973989849	133,420626933	62,3973989849	132,23310084	62,3973989849	134,663445635	62,3973989849	132,586178099	62,3973989849	134,987083001
62,7973823114	133,613776741	62,7973823114	132,355669065	62,7973823114	134,767957948	62,7973823114	132,775694385	62,7973823114	134,999446285
63,1973656385	133,780676252	63,1973656385	132,485507888	63,1973656385	134,861101134	63,1973656385	132,970137556	63,1973656385	134,962580671
63,597348965	133,990929846	63,597348965	132,699727638	63,597348965	134,930499326	63,597348965	133,182086086	63,597348965	134,95349669
63,997332292	134,120102857	63,997332292	132,969038568	63,997332292	135,010852839	63,997332292	133,365474008	63,997332292	134,936439314
64,3973156189	134,255929169	64,3973156189	133,188421352	64,3973156189	135,059491682	64,3973156189	133,55554379	64,3973156189	134,907204169
64,7972989455	134,394437559	64,7972989455	133,377463694	64,7972989455	135,109547149	64,7972989455	133,722767506	64,7972989455	134,845795106
65,1972822725	134,574213071	65,1972822725	133,535269447	65,1972822725	135,177536377	65,1972822725	133,885829884	65,1972822725	134,833500413
65,5972655994	134,723809341	65,5972655994	133,678971762	65,5972655994	135,169156679	65,5972655994	134,058887673	65,5972655994	134,801575345
65,9972489261	134,857373882	65,9972489261	133,804858399	65,9972489261	135,182931462	65,9972489261	134,252497872	65,9972489261	134,728771209
66,397232253	134,995581267	66,397232253	133,911787076	66,397232253	135,129073217	66,397232253	134,443257451	66,397232253	134,656490866
66,7972155797	135,093395991	66,7972155797	133,997843063	66,7972155797	135,030531676	66,7972155797	134,619268422	66,7972155797	134,56739428
67,1971989066	135,215333842	67,1971989066	134,073411209	67,1971989066	134,963737461	67,1971989066	134,791315058	67,1971989066	134,567357275
67,5971822336	135,297451036	67,5971822336	134,126458064	67,5971822336	135,053342821	67,5971822336	134,992680971	67,5971822336	134,605197295
67,9971655602	135,415366572	67,9971655602	134,153286632	67,9971655602	135,156855885	67,9971655602	135,18937186	67,9971655602	134,6488995
68,3971488872	135,589829288	68,3971488872	134,163145375	68,3971488872	135,208082788	68,3971488872	135,377195929	68,3971488872	134,691213076
68,7971322141	135,698974044	68,7971322141	134,169161912	68,7971322141	135,267018815	68,7971322141	135,530091595	68,7971322141	134,710739001
69,1971155407	135,812222195	69,1971155407	134,145638372	69,1971155407	135,307570558	69,1971155407	135,683747757	69,1971155407	134,757721925
69,5970988677	135,972823329	69,5970988677	134,118491675	69,5970988677	135,372872457	69,5970988677	135,752603963	69,5970988677	134,761344768
69,9970821942	136,024111361	69,9970821942	134,027648252	69,9970821942	135,488279781	69,9970821942	135,838929941	69,9970821942	134,831102442
70,3970655212	136,080624237	70,3970655212	133,958869167	70,3970655212	135,662110258	70,3970655212	135,871536728	70,3970655212	134,836266319
70,7970488482	136,174847635	70,7970488482	133,912090814	70,7970488482	135,710855586	70,7970488482	135,890390151	70,7970488482	134,898666837
71,1970321748	136,31104174	71,1970321748	133,862339964	71,1970321748	135,755730639	71,1970321748	135,914284173	71,1970321748	135,002757639
71,5970155017	136,454564321	71,5970155017	133,721430016	71,5970155017	135,854865904	71,5970155017	135,910476362	71,5970155017	135,049587043
71,9969988284	136,578953154	71,9969988284	133,629773176	71,9969988284	135,983916193	71,9969988284	135,87176343	71,9969988284	135,015526667
72,3969821553	136,699053748	72,3969821553	133,561153382	72,3969821553	136,112410445	72,3969821553	135,769406937	72,3969821553	134,990732722
72,7969654823	136,81006824	72,7969654823	133,466235258	72,7969654823	136,190185018	72,7969654823	135,621413448	72,7969654823	134,954793826
73,1969488089	136,863273899	73,1969488089	133,475999187	73,1969488089	136,240868592	73,1969488089	135,466636111	73,1969488089	134,953640468
73,5969321358	136,899177932	73,5969321358	133,562101939	73,5969321358	136,369991072	73,5969321358	135,281515371	73,5969321358	134,971811157
73,9969154628	136,928686596	73,9969154628	133,541206035	73,9969154628	136,519146921	73,9969154628	134,971684094	73,9969154628	135,000520924
74,3968987894	136,914341784	74,3968987894	133,513139363	74,3968987894	136,67560855	74,3968987894	134,853253952	74,3968987894	135,033000156
74,7968821164	136,929082307	74,7968821164	133,419332873	74,7968821164	136,806242506	74,7968821164	134,80404091	74,7968821164	135,069848021
75,196865443	136,941721533	75,196865443	133,437730212	75,196865443	136,931612236	75,196865443	134,752140565	75,196865443	135,109919421
75,59684877	136,949650736	75,59684877	133,635923198	75,59684877	136,976296981	75,59684877	134,684817203	75,59684877	135,137163336
75,9968320969	136,961502528	75,9968320969	133,809081074	75,9968320969	137,053657926	75,9968320969	134,574121621	75,9968320969	135,139571752
76,3968154235	136,919991148	76,3968154235	133,878535576	76,3968154235	137,055940279	76,3968154235	134,479413528	76,3968154235	135,133076333
76,7967987505	136,869020742	76,7967987505	133,924277739	76,7967987505	137,060315301	76,7967987505	134,357957577	76,7967987505	135,205131181
77,1967820775	136,845184982	77,1967820775	134,042167857	77,1967820775	137,011476637	77,1967820775	134,299215996	77,1967820775	135,230496525
77,596765404	136,837821657	77,596765404	134,160803572	77,596765404	136,959656717	77,596765404	134,225338168	77,596765404	135,264777579
77,9967487309	136,887251013	77,9967487309	134,337819973	77,9967487309	136,844736377	77,9967487309	134,122342217	77,9967487309	135,265045545
78,3967320576	136,959513343	78,3967320576	134,540652535	78,3967320576	136,726539471	78,3967320576	134,06176866	78,3967320576	135,256986172
78,7967153845	137,026792417	78,7967153845	134,743522501	78,7967153845	136,627808799	78,7967153845	134,031255656	78,7967153845	135,263381484
79,1966987115	137,035800002	79,1966987115	135,014937879	79,1966987115	136,555802577	79,1966987115	134,016772841	79,1966987115	135,247715961
79,5966820381	136,981792344	79,5966820381	135,282749646	79,5966820381	136,46020964	79,5966820381	134,005100874	79,5966820381	135,221895263
79,9966653651	136,898391651	79,9966653651	135,52046403	79,9966653651	136,359755652	79,9966653651	133,959645842	79,9966653651	135,250443004
80,3966486917	136,838553185	80,3966486917	135,632535742	80,3966486917	136,420827967	80,3966486917	133,925553555	80,3966486917	135,300202021
80,7966320187	136,827299858	80,7966320187	135,701245654	80,7966320187	136,442839962	80,7966320187	133,857697185	80,7966320187	135,467901506
81,1966153456	136,803495892	81,1966153456	135,719999454	81,1966153456	136,473750939	81,1966153456	133,770395883	81,1966153456	135,595129865
81,5965986723	136,795064636	81,5965986723	135,735302164	81,5965986723	136,508006973	81,5965986723	133,844766413	81,5965986723	135,721941003
81,9965819992	136,824014046	81,9965819992	135,761157136	81,9965819992	136,443903356	81,9965819992	133,857204412	81,9965819992	135,808260028
82,3965653261	136,714778135	82,3965653261	135,886369982	82,3965653261	136,540667874	82,3965653261	133,83089337	82,3965653261	135,940361016
82,7965486528	136,627568662	82,7965486528	136,157978713	82,7965486528	136,676952783	82,7965486528	133,78453385	82,7965486528	136,037969692
83,1965319797	136,623944135	83,1965319797	136,456054006	83,1965319797	136,79741327	83,1965319797	133,696728054	83,1965319797	136,065813568
83,5965153063	136,706721091	83,5965153063	136,673356274	83,5965153063	136,95558431	83,5965153063	133,671108431	83,5965153063	136,063253796
83,9964986332	136,710019694	83,9964986332	136,773894026	83,9964986332	137,105724174	83,9964986332	133,770111196	83,9964986332	136,111703525
84,3964819603	136,747070565	84,3964819603	136,845753196	84,3964819603	137,27416268	84,3964819603	133,88179478	84,3964819603	136,192885993
84,7964652868	136,77991221	84,7964652868	136,887718968	84,7964652868	137,493981612	84,7964652868	133,968141598	84,7964652868	136,283772069
85,1964486138	136,74627262	85,1964486138	136,918147033	85,1964486138	137,741182147	85,1964486138	133,994075479	85,1964486138	136,392372568
85,5964319407	136,76495348	85,5964319407	136,9361341	85,5964319407	137,975878343	85,5964319407	133,953588425	85,5964319407	136,536338747
