50.98196531	55.3112	50.98196531	54.957	50.98196531	53.0897	50.98196532	52.8834	50.98196532	50.3755
51.98161169	55.4508	51.98161169	55.1387	51.98161169	53.209	51.98161169	53.063	51.98161169	50.4609
52.98125807	55.5955	52.98125807	55.3409	52.98125807	53.3013	52.98125807	53.2284	52.98125807	50.5418
53.98090445	55.7797	53.98090445	55.5656	53.98090445	53.3679	53.98090445	53.4259	53.98090445	50.5851
54.98055083	55.9221	54.98055083	55.7773	54.98055083	53.4479	54.98055083	53.5559	54.98055083	50.6085
55.98019721	56.0845	55.98019721	56.0387	55.98019721	53.5063	55.98019721	53.7423	55.98019721	50.653
56.97984358	56.2283	56.97984359	56.3155	56.97984359	53.5871	56.97984359	53.9721	56.97984358	50.6886
57.97948996	56.3332	57.97948996	56.4727	57.97948996	53.6509	57.97948996	54.0701	57.97948996	50.7507
58.97913635	56.4781	58.97913634	56.6513	58.97913634	53.7003	58.97913634	54.2631	58.97913634	50.7913
59.97878272	56.5784	59.97878272	56.7856	59.97878272	53.7401	59.97878272	54.4568	59.97878272	50.837
60.9784291	56.7116	60.9784291	57.0053	60.9784291	53.821	60.9784291	54.6677	60.9784291	50.9004
61.97807548	56.8077	61.97807548	57.2644	61.97807548	53.9204	61.97807548	54.8534	61.97807548	50.936
62.97772186	56.9081	62.97772186	57.427	62.97772186	53.99	62.97772186	55.0335	62.97772186	50.9355
63.97736824	57.0344	63.97736824	57.5297	63.97736824	54.0353	63.97736824	55.2011	63.97736823	50.9822
64.97701462	57.1526	64.97701462	57.7087	64.97701462	54.114	64.97701462	55.4007	64.97701461	51.0157
65.97666099	57.1389	65.976661	57.8499	65.97666099	54.2139	65.976661	55.5652	65.97666099	51.0677
66.97630737	57.2503	66.97630737	57.9965	66.97630737	54.3134	66.97630737	55.7523	66.97630737	51.0812
67.97595375	57.3664	67.97595375	58.1526	67.97595375	54.3743	67.97595375	55.9279	67.97595375	51.145
68.97560013	57.4696	68.97560013	58.3034	68.97560013	54.4439	68.97560013	56.1747	68.97560013	51.1788
69.97524651	57.5774	69.97524651	58.4227	69.97524651	54.5173	69.97524651	56.297	69.97524651	51.2388
70.97489289	57.6119	70.97489289	58.5387	70.97489289	54.5836	70.97489289	56.4949	70.97489289	51.2738
71.97453927	57.6827	71.97453927	58.6319	71.97453927	54.7055	71.97453927	56.6914	71.97453927	51.3023
72.97418564	57.7953	72.97418564	58.7458	72.97418564	54.7934	72.97418564	56.8401	72.97418564	51.3414
73.97383202	57.8835	73.97383202	58.8795	73.97383202	54.8452	73.97383203	56.976	73.97383202	51.3949
74.9734784	57.9143	74.9734784	58.9799	74.9734784	54.9151	74.9734784	57.1156	74.9734784	51.47
75.97312478	57.9243	75.97312478	59.0698	75.97312478	54.9681	75.97312478	57.2766	75.97312478	51.5116
76.97277116	57.9741	76.97277116	59.17	76.97277116	55.0313	76.97277116	57.4507	76.97277116	51.5425
77.97241754	58.1232	77.97241754	59.2561	77.97241754	55.0322	77.97241754	57.5857	77.97241754	51.5852
78.97206392	58.1363	78.97206392	59.3293	78.97206391	55.1357	78.97206392	57.682	78.97206391	51.6316
79.97171029	58.1755	79.97171029	59.4228	79.9717103	55.1654	79.9717103	57.7691	79.97171029	51.6547
80.97135667	58.2389	80.97135668	59.532	80.97135667	55.2386	80.97135668	57.9539	80.97135668	51.6644
81.97100305	58.289	81.97100305	59.5844	81.97100305	55.3316	81.97100305	58.1056	81.97100305	51.6844
82.97064943	58.3218	82.97064943	59.6289	82.97064943	55.4192	82.97064943	58.2102	82.97064943	51.7295
83.97029581	58.3669	83.97029581	59.6702	83.97029581	55.5584	83.97029581	58.3309	83.97029581	51.8197
84.96994219	58.4264	84.96994219	59.7131	84.96994219	55.6805	84.96994219	58.4674	84.96994219	51.8789
85.96958857	58.4441	85.96958857	59.753	85.96958857	55.7453	85.96958857	58.5062	85.96958857	51.9139
86.96923495	58.4568	86.96923495	59.8119	86.96923495	55.8162	86.96923495	58.631	86.96923495	51.9652
87.96888132	58.4787	87.96888132	59.8444	87.96888132	55.8161	87.96888132	58.7246	87.96888133	52.0335
88.96852771	58.5142	88.96852771	59.8952	88.9685277	55.7932	88.96852771	58.8143	88.9685277	52.1041
89.96817408	58.5066	89.96817408	59.9059	89.96817408	55.7075	89.96817408	58.9119	89.96817408	52.1261
90.96782046	58.5169	90.96782046	59.9294	90.96782046	55.5955	90.96782046	58.944	90.96782046	52.258
91.96746684	58.54	91.96746684	59.957	91.96746684	55.5849	91.96746684	59.0382	91.96746684	52.3416
92.96711322	58.5755	92.96711322	60.0147	92.96711322	55.4913	92.96711322	59.1252	92.96711322	52.3763
93.9667596	58.598	93.9667596	60.0358	93.96675959	55.0471	93.9667596	59.2312	93.96675959	52.491
94.96640598	58.6096	94.96640598	60.0508	94.96640598	55.0196	94.96640598	59.3113	94.96640598	52.6192
95.96605235	58.601	95.96605235	60.0847	95.96605235	55.0497	95.96605236	59.3745	95.96605235	52.7227
96.96569873	58.5867	96.96569873	60.1269	96.96569873	55.2178	96.96569873	59.4277	96.96569873	52.8533
97.96534511	58.5827	97.96534511	60.1914	97.96534511	55.3627	97.96534511	59.5501	97.96534511	52.9333
98.96499149	58.6287	98.96499149	60.2241	98.96499149	55.4933	98.96499149	59.6529	98.96499149	53.0431
99.96463787	58.7021	99.96463787	60.2465	99.96463787	55.6108	99.96463787	59.7557	99.96463787	53.1848
100.9642842	58.7457	100.9642842	60.2587	100.9642842	55.7604	100.9642843	59.7999	100.9642842	53.3121
101.9639306	58.804	101.9639306	60.2712	101.9639306	55.926	101.9639306	59.8442	101.9639306	53.4092
102.963577	58.8547	102.963577	60.2757	102.963577	56.0334	102.963577	59.8875	102.963577	53.5017
103.9632234	58.8937	103.9632234	60.3727	103.9632234	56.1432	103.9632234	59.9866	103.9632234	53.64
104.9628698	58.9216	104.9628698	60.3535	104.9628698	56.2924	104.9628698	60.0502	104.9628698	53.7991
105.9625161	58.9498	105.9625161	60.4115	105.9625161	56.5237	105.9625161	60.1247	105.9625161	53.9453
106.9621625	58.9821	106.9621625	60.4585	106.9621625	56.6916	106.9621625	60.1868	106.9621625	54.0682
107.9618089	59.0912	107.9618089	60.4992	107.9618089	56.7107	107.9618089	60.2404	107.9618089	54.1804
108.9614553	59.2026	108.9614553	60.5468	108.9614553	56.8091	108.9614553	60.3052	108.9614553	54.3635
109.9611017	59.3094	109.9611017	60.5709	109.9611017	56.9075	109.9611017	60.3908	109.9611017	54.5441
110.960748	59.3642	110.960748	60.6053	110.960748	57.0105	110.960748	60.4721	110.960748	54.7002
111.9603944	59.4485	111.9603944	60.6419	111.9603944	57.2468	111.9603944	60.5437	111.9603944	54.8502
112.9600408	59.5358	112.9600408	60.671	112.9600408	57.3912	112.9600408	60.5924	112.9600408	55.0103
113.9596872	59.6118	113.9596872	60.7007	113.9596872	57.5764	113.9596872	60.6235	113.9596872	55.178
114.9593336	59.6731	114.9593335	60.7733	114.9593335	57.761	114.9593335	60.6702	114.9593335	55.3069
115.9589799	59.7405	115.9589799	60.8022	115.9589799	57.861	115.9589799	60.7857	115.9589799	55.4875
116.9586263	59.7686	116.9586263	60.8368	116.9586263	57.9722	116.9586263	60.8375	116.9586263	55.6216
117.9582727	59.8083	117.9582727	60.8703	117.9582727	58.0685	117.9582727	60.8882	117.9582727	55.7721
118.9579191	59.8233	118.9579191	60.9086	118.9579191	58.1502	118.9579191	60.9744	118.9579191	55.869
119.9575654	59.8424	119.9575654	60.9549	119.9575654	58.2625	119.9575654	61.0303	119.9575654	55.9916
120.9572118	59.9221	120.9572118	61.0099	120.9572118	58.3917	120.9572118	61.0976	120.9572118	56.1659
121.9568582	60.043	121.9568582	61.0441	121.9568582	58.5133	121.9568582	61.1837	121.9568582	56.3446
122.9565046	60.3587	122.9565046	61.0853	122.9565046	58.6149	122.9565046	61.2845	122.9565046	56.4907
123.956151	60.4543	123.956151	61.1365	123.956151	58.7417	123.956151	61.3556	123.956151	56.5945
124.9557973	60.5424	124.9557973	61.1657	124.9557973	58.8337	124.9557973	61.3805	124.9557973	56.8159
125.9554437	60.572	125.9554437	61.1998	125.9554437	58.9309	125.9554437	61.5015	125.9554437	56.9961
126.9550901	60.4921	126.9550901	61.2468	126.9550901	59.0421	126.9550901	61.5719	126.9550901	57.1287
127.9547365	60.2668	127.9547365	61.2727	127.9547365	59.1126	127.9547365	61.608	127.9547365	57.2362
128.9543829	60.3337	128.9543829	61.3351	128.9543828	59.2117	128.9543829	61.6941	128.9543828	57.4089
129.9540292	60.3821	129.9540292	61.4193	129.9540292	59.3227	129.9540292	61.8196	129.9540292	57.6058
130.9536756	60.4071	130.9536756	61.4898	130.9536756	59.3889	130.9536756	61.8478	130.9536756	57.7727
131.953322	60.5657	131.953322	61.6016	131.953322	59.5281	131.953322	61.9305	131.953322	57.9208
132.9529684	60.7234	132.9529684	61.6839	132.9529684	59.6689	132.9529684	62.0319	132.9529684	58.0751
133.9526147	60.9091	133.9526147	61.7515	133.9526147	59.792	133.9526147	62.1173	133.9526147	58.2291
134.9522611	60.9947	134.9522611	61.8337	134.9522611	59.8608	134.9522611	62.1926	134.9522611	58.3693
135.9519075	61.1207	135.9519075	61.9396	135.9519075	59.9762	135.9519075	62.2944	135.9519075	58.4829
136.9515539	61.2785	136.9515539	62.0439	136.9515539	60.0897	136.9515539	62.3966	136.9515539	58.6394
137.9512003	61.5083	137.9512003	62.1561	137.9512003	60.2209	137.9512003	62.4972	137.9512003	58.8004
138.9508466	61.85	138.9508466	62.2718	138.9508466	60.3317	138.9508466	62.6052	138.9508466	58.9453
139.950493	61.8777	139.950493	62.4101	139.950493	60.4745	139.950493	62.704	139.950493	59.0907
140.9501394	62.0084	140.9501394	62.5439	140.9501394	60.591	140.9501394	62.8066	140.9501394	59.2719
141.9497858	62.1248	141.9497858	62.7009	141.9497858	60.7275	141.9497858	62.9292	141.9497858	59.3788
142.9494322	62.2025	142.9494322	62.8476	142.9494322	60.8698	142.9494322	62.9399	142.9494322	59.5485
143.9490785	62.3373	143.9490785	62.941	143.9490785	60.9964	143.9490785	63.0636	143.9490785	59.7237
144.9487249	62.4183	144.9487249	63.0395	144.9487249	61.116	144.9487249	63.2236	144.9487249	59.8504
145.9483713	62.542	145.9483713	63.1327	145.9483713	61.2715	145.9483713	63.3667	145.9483713	60.0102
146.9480177	62.6078	146.9480177	63.1706	146.9480177	61.4372	146.9480177	63.4777	146.9480177	60.1625
147.947664	62.6964	147.947664	63.1876	147.947664	61.5775	147.947664	63.5831	147.947664	60.2852
148.9473104	62.8014	148.9473104	63.2208	148.9473104	61.7078	148.9473104	63.719	148.9473104	60.4404
149.9469568	62.921	149.9469568	63.4092	149.9469568	61.8511	149.9469568	63.8882	149.9469568	60.5784
150.9466032	62.9757	150.9466032	63.5294	150.9466032	61.9701	150.9466032	64.0419	150.9466032	60.7117
151.9462496	63.0838	151.9462496	63.6607	151.9462496	62.1178	151.9462496	64.1675	151.9462496	60.862
152.9458959	63.2157	152.9458959	63.7607	152.9458959	62.2395	152.9458959	64.2694	152.9458959	60.9676
153.9455423	63.3571	153.9455423	63.8896	153.9455423	62.3551	153.9455423	64.4184	153.9455423	61.0656
154.9451887	63.4542	154.9451887	64.0356	154.9451887	62.4854	154.9451887	64.5139	154.9451887	61.2032
155.9448351	63.5768	155.9448351	64.1856	155.9448351	62.6287	155.9448351	64.6389	155.9448351	61.3137
156.9444815	63.6667	156.9444815	64.3369	156.9444815	62.7172	156.9444815	64.7944	156.9444815	61.4232
157.9441278	63.7605	157.9441278	64.4262	157.9441278	62.8518	157.9441278	64.9604	157.9441278	61.5128
158.9437742	63.9356	158.9437742	64.555	158.9437742	62.96	158.9437742	65.1058	158.9437742	61.6365
159.9434206	64.0962	159.9434206	64.8543	159.9434206	63.0769	159.9434206	65.2262	159.9434206	61.7
160.943067	64.1688	160.943067	65.1147	160.943067	63.2085	160.943067	65.3891	160.943067	61.811
161.9427133	64.3347	161.9427133	65.3673	161.9427133	63.2995	161.9427133	65.5392	161.9427133	61.8535
162.9423597	64.4722	162.9423597	65.601	162.9423597	63.3815	162.9423597	65.687	162.9423597	61.9702
163.9420061	64.5647	163.9420061	65.7812	163.9420061	63.4919	163.9420061	65.7962	163.9420061	62.0885
164.9416525	64.6861	164.9416525	65.8893	164.9416525	63.5715	164.9416525	65.9148	164.9416525	62.1191
165.9412989	64.8161	165.9412989	65.9287	165.9412989	63.6896	165.9412989	66.0237	165.9412989	62.1709
166.9409452	64.9523	166.9409452	66.085	166.9409452	63.7441	166.9409452	66.1628	166.9409452	62.2355
167.9405916	65.0206	167.9405916	66.2846	167.9405916	63.7727	167.9405916	66.3179	167.9405916	62.2796
168.940238	65.1481	168.940238	66.4759	168.940238	63.8787	168.940238	66.5025	168.940238	62.3166
169.9398844	65.2352	169.9398844	66.6992	169.9398844	63.9473	169.9398844	66.6808	169.9398844	62.3575
170.9395308	65.3331	170.9395308	66.8289	170.9395308	64.0051	170.9395308	66.7847	170.9395308	62.3815
171.9391771	65.4641	171.9391771	66.9984	171.9391771	64.0574	171.9391771	66.9008	171.9391771	62.451
172.9388235	65.6006	172.9388235	67.0912	172.9388235	64.099	172.9388235	67.0222	172.9388235	62.4947
173.9384699	65.6755	173.9384699	67.1868	173.9384699	64.141	173.9384699	67.144	173.9384699	62.5086
174.9381163	65.7718	174.9381163	67.2732	174.9381163	64.1792	174.9381163	67.2636	174.9381163	62.5181
175.9377626	65.8461	175.9377626	67.3691	175.9377626	64.2751	175.9377627	67.4179	175.9377626	62.5412
176.937409	65.9295	176.937409	67.4782	176.937409	64.3197	176.937409	67.5237	176.937409	62.5617
177.9370554	66.0071	177.9370554	67.5796	177.9370554	64.3421	177.9370554	67.6377	177.9370554	62.565
178.9367018	66.079	178.9367018	67.6432	178.9367018	64.3791	178.9367018	67.7552	178.9367018	62.5451
179.9363482	66.1336	179.9363482	67.7275	179.9363482	64.3785	179.9363482	67.8676	179.9363482	62.5479
180.9359945	66.1781	180.9359945	67.7934	180.9359945	64.3833	180.9359945	67.9597	180.9359945	62.5789
181.9356409	66.2619	181.9356409	67.8285	181.9356409	64.3898	181.9356409	68.0952	181.9356409	62.5905
182.9352873	66.3275	182.9352873	67.894	182.9352873	64.3906	182.9352873	68.2117	182.9352873	62.594
183.9349337	66.3638	183.9349337	67.9354	183.9349337	64.3902	183.9349337	68.2985	183.9349337	62.6029
184.9345801	66.4366	184.9345801	67.9953	184.9345801	64.4466	184.9345801	68.3972	184.9345801	62.6281
185.9342264	66.4709	185.9342264	68.029	185.9342264	64.456	185.9342264	68.5014	185.9342264	62.6272
186.9338728	66.5101	186.9338728	68.0788	186.9338728	64.4873	186.9338728	68.6231	186.9338728	62.601
187.9335192	66.5752	187.9335192	68.1697	187.9335192	64.5143	187.9335192	68.7329	187.9335192	62.6169
188.9331656	66.5803	188.9331656	68.2492	188.9331656	64.5517	188.9331656	68.844	188.9331656	62.6212
189.9328119	66.6147	189.9328119	68.3114	189.9328119	64.5668	189.932812	68.9076	189.9328119	62.5947
190.9324583	66.6172	190.9324583	68.3789	190.9324583	64.5922	190.9324583	68.9682	190.9324583	62.5844
191.9321047	66.6354	191.9321047	68.4946	191.9321047	64.6056	191.9321047	69.0294	191.9321047	62.5927
192.9317511	66.6409	192.9317511	68.5787	192.9317511	64.6207	192.9317511	69.1616	192.9317511	62.6071
193.9313975	66.705	193.9313975	68.6038	193.9313975	64.6294	193.9313975	69.3021	193.9313975	62.5747
194.9310438	66.7649	194.9310438	68.6722	194.9310438	64.6357	194.9310438	69.7986	194.9310438	62.5538
195.9306902	66.7751	195.9306902	68.7216	195.9306902	64.6672	195.9306902	70.2579	195.9306902	62.541
196.9303366	66.8198	196.9303366	68.77	196.9303366	64.6694	196.9303366	70.6099	196.9303366	62.5312
197.929983	66.8194	197.929983	68.8174	197.929983	64.6645	197.929983	70.9899	197.929983	62.5138
198.9296294	66.8502	198.9296294	68.8437	198.9296294	64.638	198.9296294	71.1363	198.9296294	62.4898
199.9292757	66.8924	199.9292757	68.8517	199.9292757	64.6586	199.9292757	71.2309	199.9292757	62.4744
200.9289221	66.9087	200.9289221	68.908	200.9289221	64.6852	200.9289221	71.3181	200.9289221	62.4597
201.9285685	66.9602	201.9285685	68.9436	201.9285685	64.6605	201.9285685	71.3566	201.9285685	62.4357
202.9282149	66.9986	202.9282149	68.9533	202.9282149	64.7492	202.9282149	71.4518	202.9282149	62.4131
203.9278613	67.0366	203.9278613	68.9819	203.9278613	64.7733	203.9278613	71.5611	203.9278613	62.4197
204.9275076	67.0745	204.9275076	69.0141	204.9275076	64.7683	204.9275076	71.6258	204.9275076	62.3984
205.927154	67.1063	205.927154	69.0115	205.927154	64.8372	205.927154	71.6477	205.927154	62.3621
206.9268004	67.1098	206.9268004	69.041	206.9268004	64.8863	206.9268004	71.7028	206.9268004	62.3105
207.9264468	67.1492	207.9264468	69.0883	207.9264468	64.8579	207.9264468	71.7742	207.9264468	62.2766
208.9260931	67.1747	208.9260931	69.1055	208.9260931	64.8611	208.9260931	71.891	208.9260931	62.2335
209.9257395	67.1813	209.9257395	69.1143	209.9257395	64.8856	209.9257395	71.9593	209.9257395	62.2117
210.9253859	67.2065	210.9253859	69.1184	210.9253859	64.8833	210.9253859	71.9515	210.9253859	62.2099
211.9250323	67.2383	211.9250323	69.139	211.9250323	64.8777	211.9250323	71.9731	211.9250323	62.2097
212.9246787	67.226	212.9246787	69.1336	212.9246787	64.8759	212.9246787	71.9866	212.9246787	62.1705
213.924325	67.2571	213.924325	69.1293	213.924325	64.8422	213.924325	71.9839	213.924325	62.1637
214.9239714	67.2526	214.9239714	69.1254	214.9239714	64.8723	214.9239714	72.0398	214.9239714	62.1392
215.9236178	67.2365	215.9236178	69.1269	215.9236178	64.8558	215.9236178	72.0652	215.9236178	62.1347
216.9232642	67.2301	216.9232642	69.0734	216.9232642	64.8779	216.9232642	71.9862	216.9232642	62.1099
217.9229106	67.2343	217.9229106	69.0981	217.9229106	64.869	217.9229106	72.006	217.9229106	62.08
218.9225569	67.2179	218.9225569	69.1084	218.9225569	64.8446	218.9225569	71.9557	218.9225569	62.0766
219.9222033	67.2101	219.9222033	69.0817	219.9222033	64.8213	219.9222033	71.8777	219.9222033	62.0759
220.9218497	67.2109	220.9218497	69.08	220.9218497	64.8147	220.9218497	71.7504	220.9218497	62.0738
221.9214961	67.1994	221.9214961	69.0684	221.9214961	64.8089	221.9214961	71.6749	221.9214961	62.0565
222.9211424	67.1922	222.9211424	69.0389	222.9211424	64.7737	222.9211424	71.5829	222.9211424	62.0188
223.9207888	67.1913	223.9207888	69.0269	223.9207888	64.7165	223.9207888	71.5149	223.9207888	61.9811
224.9204352	67.1517	224.9204352	69.0406	224.9204352	64.6876	224.9204352	71.4048	224.9204352	62.0041
225.9200816	67.1295	225.9200816	69.0019	225.9200816	64.6791	225.9200816	71.3031	225.9200816	62.0155
226.919728	67.1007	226.919728	68.9368	226.919728	64.688	226.919728	71.206	226.919728	61.9833
227.9193743	67.0676	227.9193743	68.9043	227.9193743	64.7072	227.9193743	71.1407	227.9193743	61.9581
228.9190207	67.041	228.9190207	69.0243	228.9190207	64.6721	228.9190207	71.1019	228.9190207	61.9394
229.9186671	66.9949	229.9186671	68.9718	229.9186671	64.6461	229.9186671	71.0808	229.9186671	61.9397
230.9183135	66.9596	230.9183135	68.9086	230.9183135	64.6305	230.9183135	71.0001	230.9183135	61.9175
231.9179599	66.9345	231.9179599	68.8675	231.9179599	64.5923	231.9179599	70.9167	231.9179599	61.9153
232.9176062	66.897	232.9176062	68.8755	232.9176062	64.5741	232.9176062	70.827	232.9176062	61.9173
233.9172526	66.8886	233.9172526	68.8715	233.9172526	64.5572	233.9172526	70.7169	233.9172526	61.9295
234.916899	66.8517	234.916899	68.8179	234.916899	64.5092	234.916899	70.6114	234.916899	61.9347
235.9165454	66.789	235.9165454	68.7292	235.9165454	64.4808	235.9165454	70.5387	235.9165454	61.9351
236.9161917	66.7526	236.9161917	68.6632	236.9161917	64.5031	236.9161917	70.483	236.9161917	61.9216
237.9158381	66.6997	237.9158381	68.6146	237.9158381	64.4748	237.9158381	70.417	237.9158381	61.8858
238.9154845	66.6687	238.9154845	68.6258	238.9154845	64.4558	238.9154845	70.3077	238.9154845	61.8654
239.9151309	66.6211	239.9151309	68.6006	239.9151309	64.4473	239.9151309	70.2146	239.9151309	61.8431
240.9147773	66.5869	240.9147773	68.5396	240.9147773	64.4337	240.9147773	70.1442	240.9147773	61.8304
241.9144236	66.5453	241.9144236	68.5206	241.9144236	64.3821	241.9144236	70.0999	241.9144236	61.8383
242.91407	66.5106	242.91407	68.4408	242.91407	64.3923	242.91407	70.0501	242.91407	61.8397
243.9137164	66.4543	243.9137164	68.3584	243.9137164	64.358	243.9137164	70.0071	243.9137164	61.8542
244.9133628	66.4317	244.9133628	68.3075	244.9133628	64.3391	244.9133628	69.9519	244.9133628	61.8415
245.9130092	66.3727	245.9130092	68.2583	245.9130092	64.3137	245.9130092	69.9331	245.9130092	61.8143
246.9126555	66.3431	246.9126555	68.2299	246.9126555	64.2981	246.9126555	69.9281	246.9126555	61.7956
247.9123019	66.3367	247.9123019	68.1791	247.9123019	64.2723	247.9123019	69.9039	247.9123019	61.7858
248.9119483	66.2683	248.9119483	68.105	248.9119483	64.2235	248.9119483	69.8259	248.9119483	61.7515
249.9115947	66.2429	249.9115947	68.0815	249.9115947	64.1819	249.9115947	69.7631	249.9115947	61.7549
250.9112411	66.1878	250.9112411	68.0689	250.9112411	64.1574	250.9112411	69.7	250.9112411	61.7578
251.9108874	66.2194	251.9108874	67.8903	251.9108874	64.1304	251.9108874	69.6209	251.9108874	61.7359
252.9105338	66.13	252.9105338	67.8324	252.9105338	64.1369	252.9105338	69.5548	252.9105338	61.7138
253.9101802	66.0715	253.9101802	67.7536	253.9101802	64.109	253.9101802	69.5278	253.9101802	61.6936
254.9098266	66.0062	254.9098266	67.6626	254.9098266	64.1083	254.9098266	69.4968	254.9098266	61.6678
255.9094729	65.9589	255.9094729	67.6324	255.9094729	64.1037	255.9094729	69.4412	255.9094729	61.6629
256.9091193	65.861	256.9091193	67.5789	256.9091193	64.0364	256.9091193	69.4198	256.9091193	61.6519
